401	0.18074
402	0.17931
403	0.17789
404	0.17648
405	0.17508
406	0.17369
407	0.1723
408	0.17091
409	0.16955
410	0.16819
411	0.16683
412	0.16547
413	0.16412
414	0.16279
415	0.16146
416	0.16014
417	0.15882
418	0.15751
419	0.15621
420	0.15492
421	0.15362
422	0.15233
423	0.15106
424	0.14979
425	0.14853
426	0.14727
427	0.14603
428	0.14479
429	0.14355
430	0.14232
431	0.1411
432	0.13989
433	0.13868
434	0.13747
435	0.13627
436	0.13508
437	0.13389
438	0.13271
439	0.13152
440	0.13035
441	0.1292
442	0.12803
443	0.12688
444	0.12574
445	0.12461
446	0.12347
447	0.12233
448	0.1212
449	0.12009
450	0.11898
451	0.11787
452	0.11677
453	0.11568
454	0.11459
455	0.1135
456	0.11242
457	0.11134
458	0.11027
459	0.1092
460	0.10815
461	0.1071
462	0.10603
463	0.105
464	0.10396
465	0.10293
466	0.10189
467	0.10086
468	0.099845
469	0.09884
470	0.097834
471	0.096829
472	0.095824
473	0.094827
474	0.093836
475	0.092845
476	0.091862
477	0.090887
478	0.089912
479	0.088943
480	0.087982
481	0.087021
482	0.086068
483	0.085122
484	0.084176
485	0.083237
486	0.082306
487	0.081375
488	0.080443
489	0.079512
490	0.078595
491	0.077679
492	0.076763
493	0.075861
494	0.074959
495	0.074058
496	0.073156
497	0.072262
498	0.071375
499	0.070503
500	0.069631
501	0.068758
502	0.067886
503	0.067021
504	0.066164
505	0.065307
506	0.064449
507	0.063592
508	0.062749
509	0.061907
510	0.061064
511	0.060237
512	0.059409
513	0.058581
514	0.057768
515	0.056947
516	0.05612
517	0.055321
518	0.054516
519	0.053703
520	0.052905
521	0.052114
522	0.05133
523	0.050547
524	0.049763
525	0.04898
526	0.048197
527	0.047421
528	0.046652
529	0.045883
530	0.045122
531	0.044368
532	0.043614
533	0.04286
534	0.042106
535	0.041367
536	0.040628
537	0.039889
538	0.03915
539	0.038418
540	0.037694
541	0.03697
542	0.036246
543	0.035521
544	0.034812
545	0.034102
546	0.033392
547	0.032697
548	0.031995
549	0.031286
550	0.030591
551	0.029904
552	0.029224
553	0.028529
554	0.027842
555	0.027162
556	0.026497
557	0.025831
558	0.025166
559	0.024486
560	0.023821
561	0.023171
562	0.022506
563	0.021848
564	0.021197
565	0.020547
566	0.019904
567	0.019268
568	0.018633
569	0.017997
570	0.017361
571	0.016726
572	0.016098
573	0.015477
574	0.014856
575	0.014235
576	0.013614
577	0.012993
578	0.01238
579	0.011774
580	0.011168
581	0.010562
582	0.0099557
583	0.0093644
584	0.0087731
585	0.0081818
586	0.0075905
587	0.0070067
588	0.0064302
589	0.0058389
590	0.005255
591	0.0046785
592	0.004102
593	0.0035329
594	0.0029712
595	0.0019808
596	0.0009904
597	0
598	0
599	0
600	0
