1.0711341379609232, 0.9707846704234768
1.0833472346960609, 1.1709353169362586
1.100197845610903, 1.6048649931709988
1.1132582860971072, 1.979892382952002
1.1250610708041906, 2.5177818038505535
1.1364334122061965, 2.752732107872042
1.149287781620327, 3.2675071625157983
1.1659378118113746, 4.015914837594067
1.1800615497476217, 4.7405859069458955
1.1914456038926229, 5.348294256793039
1.2005218816443297, 6.188573759740741
1.2102244251230672, 6.8658814246053055
1.2176111396977012, 7.519489086065292
1.2294292973799659, 8.546623442110004
1.2414652388772995, 9.806768179117597
1.2514009391462873, 11.20633116009121
1.2604991782911104, 12.745531998961994
1.268955778733722, 13.958459740769758
1.27488169464291, 15.007866609666475
1.2810224661814182, 16.19709434806967
1.2850622644451435, 17.502442952574775
1.291000625143764, 18.947905245161245
1.2950374952217403, 20.160064338209935
1.3030819535202045, 21.65248740974321
1.3062989315885092, 23.563421429427542
1.3135191055986786, 25.614835160411843
1.3179864189817323, 27.129933370337596
1.3232999780461971, 28.784962256735405
1.3305311327529248, 31.185836655681243
1.3352330670191033, 33.469784937444246
