1.0963633863728144, 0.13647134593903587
1.1148878214663294, 0.2561792395832754
1.129624648293737, 0.39852566929812383
1.1510977664363207, 0.5886381290407172
1.1641494223652786, 0.6840969844524807
1.1769935431292884, 0.8727087489987966
1.2071117636720643, 1.576864216947925
1.2191206194512212, 1.9750059729837162
1.2501246161830173, 4.077150522066461
1.2695333633726782, 5.5482527411160945
1.2775756255318307, 6.970783679057071
1.2849872296853295, 8.416502187896562
1.294946355440308, 10.561581260521457
1.3017243734024047, 11.937297828803047
1.3053447090576102, 13.289167984392645
1.3083409751250972, 14.873902111657674
1.3149239027116784, 16.738827012763576
1.3181394166871088, 18.6031662767197
1.3217765894103701, 20.490876123183654
1.3296420623549372, 22.98504984055149
1.331380672643303, 24.732645998934082
1.3387276736987186, 27.471350678070344
1.342272059536064, 29.755097647063117
