458	93.851
459	93.924
460	93.994
461	94.064
462	94.132
463	94.198
464	94.265
465	94.331
466	94.397
467	94.464
468	94.53
469	94.597
470	94.666
471	94.735
472	94.804
473	94.873
474	94.943
475	95.014
476	95.084
477	95.155
478	95.226
479	95.299
480	95.372
481	95.447
482	95.522
483	95.599
484	95.675
485	95.751
486	95.825
487	95.899
488	95.97
489	96.039
490	96.108
491	96.174
492	96.239
493	96.303
494	96.367
495	96.429
496	96.491
497	96.553
498	96.615
499	96.677
500	96.74
501	96.804
502	96.87
503	96.936
504	97.003
505	97.07
506	97.138
507	97.206
508	97.273
509	97.341
510	97.409
511	97.478
512	97.549
513	97.621
514	97.696
515	97.772
516	97.849
517	97.927
518	98.005
519	98.082
520	98.16
521	98.237
522	98.314
523	98.39
524	98.466
525	98.541
526	98.615
527	98.688
528	98.758
529	98.827
530	98.893
531	98.956
532	99.017
533	99.076
534	99.134
535	99.191
536	99.247
537	99.302
538	99.355
539	99.406
540	99.455
541	99.501
542	99.545
543	99.585
544	99.623
545	99.658
546	99.69
547	99.72
548	99.746
549	99.77
550	99.79
551	99.807
552	99.82
553	99.83
554	99.836
555	99.84
556	99.84
557	99.837
558	99.832
559	99.823
560	99.812
561	99.798
562	99.781
563	99.761
564	99.738
565	99.712
566	99.683
567	99.653
568	99.62
569	99.584
570	99.547
571	99.507
572	99.465
573	99.421
574	99.374
575	99.326
576	99.276
577	99.225
578	99.173
579	99.121
580	99.069
581	99.018
582	98.965
583	98.912
584	98.857
585	98.8
586	98.741
587	98.68
588	98.619
589	98.555
590	98.492
591	98.427
592	98.363
593	98.298
594	98.232
595	98.166
596	98.1
597	98.032
598	97.963
599	97.891
600	97.818
601	97.742
602	97.663
603	97.58
604	97.493
605	97.402
606	97.306
607	97.204
608	97.098
609	96.985
610	96.863
611	96.734
612	96.597
613	96.448
614	96.288
615	96.115
616	95.931
617	95.731
618	95.516
619	95.285
620	95.041
621	94.776
622	94.491
623	94.184
624	93.857
625	93.504
626	93.124
627	92.718
628	92.287
629	91.825
630	91.33
631	90.805
632	90.248
633	89.652
634	89.017
635	88.344
636	87.637
637	86.889
638	86.101
639	85.276
640	84.419
641	83.522
642	82.589
643	81.623
644	80.631
645	79.603
646	78.541
647	77.447
648	76.328
649	75.172
650	73.981
651	72.761
652	71.52
653	70.246
654	68.946
655	67.625
656	66.292
657	64.939
658	63.578
659	62.217
660	60.861
661	59.504
662	58.157
663	56.827
664	55.521
665	54.24
666	52.986
667	51.762
668	50.569
669	49.402
670	48.262
671	47.152
672	46.075
673	45.021
674	43.99
675	42.987
676	42.014
677	41.066
678	40.141
679	39.242
680	38.366
681	37.507
682	36.662
683	35.836
684	35.03
685	34.239
686	33.464
687	32.705
688	31.965
689	31.238
690	30.525
691	29.828
692	29.15
693	28.488
694	27.84
695	27.207
696	26.591
697	25.986
698	25.392
699	24.814
700	24.25
701	23.698
702	23.159
703	22.633
704	22.126
705	21.629
706	21.143
707	20.669
708	20.208
709	19.752
710	19.306
711	18.873
712	18.453
713	18.045
714	17.651
715	17.27
716	16.9
717	16.542
718	16.193
719	15.856
720	15.531
721	15.218
722	14.914
723	14.62
724	14.339
725	14.069
726	13.813
727	13.57
728	13.351
729	13.136
730	12.922
731	12.723
732	12.534
733	12.346
734	12.155
735	11.984
736	11.819
737	11.668
738	11.523
739	11.399
740	11.28
741	11.176
742	11.116
